ID,Carats,Cert,Clarity,Color,Cut,Depth,Fluroescence,Known_Conflict_Diamond,Measurements,Polish,Regions,Shape,Symmetry,Table,Vendor,Offers,Price,Retail,Proj Profit,Profit Perc
751,0.44,AGSL,SI2,E, ,62.2,None,,4.88x4.86x3.03,Very good,Russia,Round,Excellent,58,2,,"$1,035","$1,680",$645,62%
755,0.51,AGSL,SI1,K, ,63.4,None,,5.07x5.03x3.21,Very good,Australia,ROUND,Very good,58,1,,"$1,124","$1,619",$495,44%
763,0.6,AGSL,SI2,L, ,61.9,None,FALSE,5.36x5.33x3.31,Excellent,Angola,Round,Very good,,1,,"$1,148","$1,591",$444,39%
764,0.41,AGSL,SI1,E, ,60,,,4.84x4.8x2.89,Very good,Botswana,Emerald,Excellent,58,1,,$999,"$1,274",$276,28%
772,0.4,AGSL,VS2,G, ,60,None,,4.81x4.78x2.88,Very good,DR Congo,Round,Very good,59,1,,"$1,044","$1,269",$226,22%
779,0.4,GemEx,VS2,G, ,,Faint,,4.78x4.75x2.81,Excellent,Russia,Princess,Very good,63,1,,"$1,013","$1,577",$564,56%
788,0.46,AGSL,SI2,I, ,62,None,,4.97x5x3.09, ,Botswana,Round, ,58,1,,"$1,115","$1,908",$793,71%
795,0.43,GemEx,SI2,E, ,61.1,None,,4.9x4.88x2.99,Excellent,Canada,Round,Excellent,57,1,,"$1,070","$1,382",$312,29%
803,0.5,AGSL,SI2,J, ,63.9,Faint,,5.05X5.01x3.21,Very good,DR Congo,Radiant,Excellent,,1,,"$1,223","$1,647",$424,35%
804,0.42,AGSL,SI1,E, ,61.1,None,,4.8x4.81x2.94, ,DR Congo,Round, ,,1,,$949,"$1,108",$159,17%
813,0.52,AGSL,VS1,L, ,62,None,,5.18x5.16x3.21,Very good,Russia,Radiant,Very good,58,2,,"$1,253","$1,680",$427,34%
814,0.4,AGSL,SI1,E, ,61.5,None,,4.75x4.73x2.92,Excellent,Canada,Round,Excellent,,1,,"$1,018","$1,451",$434,43%
819,0.4,AGSL,SI1,D, ,60.7,None,,4.79x4.72x2.88,Excellent,Russia,Round,Very good,62,1,"$1,170","$1,064","$1,886",$822,77%
836,0.4,AGSL,VS2,F, ,,None,FALSE,4.81x4.79x2.87,Excellent,Russia,Radiant,Very good,,1,"$1,163","$1,058","$1,930",$873,83%
837,0.41,AGSL,VS2,G, ,58.5,None,,4.93x4.92x2.88,Very good,Australia,Pear,Excellent,60,1,"$1,203","$1,094","$2,145","$1,051",96%
844,0.44,AGSL,SI1,F, ,61.7,Faint,,4.9x4.86x3.01,Excellent,Angola,Round,Excellent,58,1,,$974,"$1,218",$244,25%
860,0.41,AGSL,SI1,E, ,62.7,,,4.79x4.77x3,Excellent,Canada,Round,Excellent,53,1,,"$1,004","$1,436",$432,43%
861,0.6,AGSL,VS1,M, ,62.4,Faint,,5.37x5.32x3.34,Excellent,Russia,Oval ,Very good,,1,,"$1,198","$2,095",$897,75%
877,0.51,AGSL,SI1,K, ,,None,,5.14x5.13x3.18,Excellent,Russia,Asscher,Excellent,,1,,"$1,058","$1,539",$481,45%
878,0.43,AGSL,VS1,H, ,61.9,None,,4.85x4.84*3,Excellent,Russia,Princess,Excellent,58,1,"$1,184","$1,076","$1,983",$907,84%
880,0.4,AGSL,VS2,F, ,60.9,Faint,FALSE,4.82x4.79x2.93,Excellent,Russia,Round,Excellent,,1,"$1,201","$1,092","$2,015",$924,85%
889,0.46,AGSL,SI2,E, ,60,None,,4.98x5x3, ,Russia,Round, ,61,1,,"$1,158","$1,663",$506,44%
903,0.51,AGSL,VS2,K, ,62,Faint,,5.13x5.09x3.17,Very good,Russia,Oval,Very good,,1,,"$1,080","$1,778",$698,65%
905,0.54,GemEx,VS2,L, ,60.4,None,,5.3x5.27x3.19,Excellent,Australia,Oval,Excellent,59,1,,"$1,194","$1,643",$449,38%
913,0.41,,VS2,F, ,62.3,Faint,,4.78x4.77x2.97,Excellent,Australia,Round,Excellent,,1,"$1,139","$1,035","$2,007",$972,94%
916,0.46,AGSL,SI2,D, ,63.9,None,,4.86x4.89x3.12, ,Russia,Round, ,,1,"$1,256","$1,142","$2,185","$1,043",91%
919,0.4,AGSL,VS2,E, ,62,,,4.76x4.73x2.94,Excellent,Russia,Round,Very good,58,1,"$1,167","$1,061","$1,901",$840,79%
922,0.61,AGSL,VS1,M, ,61.5,None,,5.48X5.45x3.36,Excellent,Russia,Round,Very good,,1,,"$1,455","$2,436",$981,67%
923,0.46,AGSL,SI2,F, ,62.6,,FALSE,4.94x4.95x3.1, ,DR Congo,Round, ,54,1,,"$1,102","$1,633",$532,48%
926,0.44,AGSL,VS1,H, ,,None,,4.89x4.87x3.06,Excellent,DR Congo,Round,Excellent,,1,"$1,149","$1,045","$1,978",$934,89%
929,0.46,AGSL,SI2,H, ,63.2,None,,4.86x4.89x3.08, ,Canada,Emerald, ,,1,"$1,146","$1,042","$1,963",$921,88%
930,0.45,AGSL,SI1,I, ,62.7,None,FALSE,4.88x4.9x3.06, ,Russia,Round, ,55,1,,"$1,025","$1,779",$754,74%
935,0.42,AGSL,SI1,D, ,62.2,None,,4.81x4.78x2.98,Excellent,Australia,Pear,Very good,56,1,"$1,237","$1,125","$2,105",$980,87%
938,0.6,AGSL,SI2,L, ,59.9,None,,5.51x5.49x3.3,Excellent,Botswana,Round,Excellent,,2,"$1,370","$1,245","$2,282","$1,037",83%
946,0.41,AGSL,VS2,E, ,62.7,,,4.77x4.73x2.98,Excellent,Australia,Round,Very good,57,1,"$1,202","$1,093","$1,934",$842,77%
948,0.46,AGSL,SI2,G, ,60.7,None,FALSE,4.97x5.01x3.03, ,Canada,Pear, ,61,1,,"$1,146","$1,877",$731,64%
951,0.54,AGSL,I1,E, ,61.7,None,,5.25x5.23x3.23,Very good,Canada,Round,Very good,60,1,,"$1,338","$1,873",$536,40%
953,0.45,,SI2,D, ,60.6,None,,4.98x4.96x3.01,Excellent,Canada,Round,Very good,59,1,,"$1,239","$2,091",$853,69%
961,0.53,AGSL,SI1,K, ,62.4,None,,5.2x5.18x3.24,Excellent,Russia,Princess,Excellent,,1,,"$1,138","$1,544",$407,36%
962,0.41,AGSL,SI1,D, ,61.2,Faint,,4.81x4.77x2.93,Excellent,Russia,Round,Excellent,59,1,,"$1,094","$1,880",$786,72%
964,0.4,AGSL,VVS1,F, ,,Faint,TRUE,4.73x4.7*2.94,Very good,Zimbabwe,Emerald,Very good,,1,,"$1,014","$1,776",$762,75%
965,0.46,AGSL,SI2,H, ,62.4,None,,4.89x4.93x3.07, ,Russia,Round, ,,1,"$1,189","$1,081","$1,982",$901,83%
966,0.4,AGSL,VS1,E, ,61.4,None,,4.73x4.7x2.9,Excellent,Russia,Pear,Very good,56,1,"$1,162","$1,057","$2,026",$969,92%
967,0.4,AGSL,VS1,D, ,62.8,None,,4.7x4.68x2.94,Very good,Botswana,Radiant,Very good,59,1,,"$1,304","$2,109",$806,62%
968,0.41,AGSL,VS2,E, ,61.9,Medium Bl..,,4.78x4.76x2.95,Excellent,Russia,Round,Excellent,57,1,,"$1,105","$1,899",$795,72%
970,0.45,AGSL,SI1,F, ,,None,FALSE,4.94X4.92x3.03,Excellent,Russia,Oval,Excellent,59,1,"$1,172","$1,065","$2,131","$1,066",100%
977,0.4,AGSL,VS1,D, ,63.6,None,,4.68x4.65x2.97,Excellent,Botswana,Round,Very good,56,1,,"$1,303","$2,080",$777,60%
978,0.4,GemEx,VS1,D, ,63.8,None,,4.69x4.65x2.98,Very good,Angola,Pear,Very good,,1,,"$1,316","$2,145",$830,63%
981,0.4,AGSL,VS1,D, ,60.2,,,4.78x4.76x2.87,Very good,South Africa,Marquise,Very good,62,1,,"$1,321","$2,230",$909,69%
983,0.42,AGSL,VS1,F, ,61.5,None,,4.81x4.8x2.96,Excellent,Australia,Princess,Excellent,59,1,"$1,142","$1,039","$2,040","$1,001",96%
985,0.45,AGSL,SI2,E, ,,None,,4.9x4.89x3.04,Excellent,Russia,Round,Excellent,58,1,,"$1,085","$1,618",$534,49%
988,0.46,AGSL,SI2,H, ,62.2,,,4.93x4.95x3.07, ,South Africa,Asscher, ,57,1,,"$1,085","$1,611",$526,48%
989,0.43,AGSL,VS2,E, ,61.8,None,,4.84x4.83x2.99,Excellent,Russia,Princess,Excellent,59,1,"$1,288","$1,171","$2,077",$907,77%
992,0.51,AGSL,SI2,I, ,60.1,Faint,,5.21x5.17x3.12,Excellent,Angola,Asscher,Excellent,,1,,"$1,389","$1,865",$476,34%
994,0.44,AGSL,SI1,D, ,60.3,,,4.89x4.92x2.96, ,Russia,Oval , ,60,1,,"$1,372","$2,027",$656,48%
1000,0.5,AGSL,SI2,G, ,62.4,Medium Bl..,,5.08x5.03x3.16,Very good,Russia,Radiant,Very good,,1,,"$1,500","$2,429",$929,62%
1008,0.44,AGSL,VS2,E, ,,Strong Bl..,,4.9x4.89*3.06,Excellent,Australia,Emerald,Excellent,,1,,"$1,236","$2,088",$852,69%
1009,0.4,AGSL,VS2,D, ,61.1,None,,4.76x4.73x2.9,Very good,Russia,Asscher,Very good,56,1,,"$1,182","$2,066",$884,75%
1011,0.41,AGSL,VS2,E, ,61.8,None,,4.77x4.75x2.94,Excellent,Russia,Pear,Excellent,,1,"$1,202","$1,093","$1,956",$863,79%
1016,0.54,AGSL,VS2,K, ,,,FALSE,5.22x5.19x3.23,Excellent,DR Congo,Round,Excellent,57,2,,"$1,287","$1,447",$161,12%
1017,0.5,AGSL,SI2,H, ,,None,FALSE,5.08x5.02x3.18,Very good,Russia,Princess,Very good,57,1,,"$1,414","$1,961",$547,39%
1021,0.54,AGSL,VS1,K, ,60.7,Faint,,5.28x5.25x3.19,Excellent,Canada,Round,Excellent,58,1,,"$1,106","$1,854",$749,68%
1023,0.44,AGSL,SI1,D, ,62,Faint,,4.86x4.88x3.02, ,Angola,Round, ,,1,,"$1,263","$2,016",$754,60%
1030,0.4,GemEx,VS2,D, ,61.1,Faint,FALSE,4.75x4.73x2.9,Excellent,Russia,Princess,Very good,,1,"$1,310","$1,191","$2,116",$925,78%
1031,0.4,AGSL,VS2,D, ,62.4,None,,4.72x4.7x2.94,Very good,Australia,Radiant,Very good,57,1,,"$1,270","$2,148",$879,69%
1032,0.4,AGSL,VS2,D, ,60.9,Faint,,4.77x4.74x2.9,Very good,Russia,Oval,Excellent,,1,,"$1,176","$2,018",$843,72%
1036,0.51,AGSL,VS2,J, ,61.8,,,5.16x5.13x3.18,Excellent,Australia,Round,Excellent,,1,,"$1,306","$1,720",$414,32%
1037,0.54,AGSL,I1,D, ,61.8,Faint,,5.24x5.22x3.23,Excellent,Russia,Round,Very good,58,1,,"$1,304","$2,029",$726,56%
1046,0.6,AGSL,VS2,L, ,,,,5.42x5.39x3.29,Very good,Botswana,Radiant,Very good,,1,,"$1,138","$1,549",$411,36%
1047,0.5,AGSL,SI2,G, ,62.8,Faint,,5.07x5.04x3.18,Very good,Botswana,Marquis,Excellent,58,1,,"$1,419","$2,247",$828,58%
1048,0.44,AGSL,VVS2,F, ,62.5,None,,4.89x4.87x3.05,Excellent,Russia,Round,Excellent,,1,"$1,167","$1,061","$2,147","$1,086",102%
1049,0.41,AGSL,VS2,E, ,,,,4.75x4.72x2.95,Excellent,Russia,Round,Excellent,58,1,,"$1,151","$1,949",$798,69%
1058,0.4,AGSL,VS1,D, ,62.6,Faint,,4.74x4.73x2.96,Excellent,Russia,ROUND,Excellent,,1,,"$1,276","$2,175",$899,70%
1061,0.4,AGSL,SI1,G, ,62.3,None,,4.73x4.74x2.95,Excellent,Angola,Round,Excellent,,1,,$999,"$1,213",$214,21%
1064,0.61,AGSL,SI2,K, ,61.9,Strong Bl..,,5.45x5.42x3.36,Excellent,Botswana,Emerald,Excellent,,1,,"$1,226","$1,678",$452,37%
1067,0.6,,I1,G, ,62.6,None,,5.38x5.36x3.36,Very good,Russia,Round,Good,57,1,,"$1,439","$1,659",$221,15%
1069,0.55,GemEx,SI1,J, ,62.1,Faint,,5.24x5.22x3.25,Excellent,Russia,Round,Excellent,58,1,,"$1,256","$1,679",$424,34%
1080,0.41,AGSL,SI1,G, ,62.2,None,TRUE,4.74x4.78x2.96,Excellent,Angola,Round,Excellent,,1,,"$1,011","$1,252",$241,24%
1085,0.46,AGSL,SI1,E, ,,None,,4.95x4.99x3.09, ,Botswana,Round, ,,1,,"$1,306","$1,671",$365,28%
1102,0.5,AGSL,SI1,F, ,57.3,Strong Bl..,,5.22x5.19x2.99,Very good,Russia,Princess,Excellent,,1,,"$1,695","$1,835",$140,8%
1108,0.6,AGSL,VS1,L, ,61.8,Faint,FALSE,5.4x5.39x3.34,Excellent,Russia,Round,Very good,59,1,"$1,284","$1,167","$2,217","$1,050",90%
1109,0.46,AGSL,SI2,E, ,61.2,None,,4.95x5x3.04, ,Russia,Round, ,58,1,,"$1,056","$1,751",$695,66%
1111,0.51,AGSL,SI2,G, ,62.5,,,5.1x5.07x3.18,Excellent,DR Congo,Round,Excellent,58,1,,"$1,374","$2,283",$909,66%
1114,0.5,GemEx,SI2,F, ,,Faint,,5.11x5.08x3.09,Excellent,Russia,Emerald,Very good,,1,,"$1,423","$2,304",$881,62%
1117,0.6,,SI1,K, ,62.7,None,,5.39x5.37x3.37,Excellent,Russia,Emerald,Excellent,,1,,"$1,304","$1,886",$582,45%
1118,0.53,AGSL,SI2,G, ,61.5,Faint,,5.21x5.18x3.2,Excellent,Russia,Round,Excellent,59,2,,"$1,480","$2,441",$961,65%
1119,0.7,AGSL,SI2,L, ,,Medium Bl..,,5.75x5.72x3.46,Excellent,Canada,Round,Excellent,,1,"$1,674","$1,522","$2,979","$1,457",96%
1120,0.5,AGSL,VS1,I, ,63.8,Strong Bl..,,5.05x5.02x3.21,Very good,Other/Unknown,Round,Very good,55,1,,"$1,503","$2,380",$877,58%
1121,0.46,AGSL,VS2,G, ,62.3,None,,4.94x4.96x3.08, ,Russia,Pear, ,57,1,"$1,227","$1,115","$2,187","$1,072",96%
1127,0.72,AGSL,SI1,M, ,62.5,,,5.76x5.72x3.59,Excellent,Angola,Princess,Excellent,,1,,"$1,609","$2,437",$828,51%
1131,0.4,AGSL,VS1,D, ,61.8,None,FALSE,4.67x4.71x2.9,Very good,Canada,Round,Very good,59,1,,"$1,304","$2,199",$896,69%
1135,0.5,AGSL,SI2,E, ,63,None,,5.07x5.02x3.18,Excellent,Canada,Oval,Good,57,1,,"$1,396","$1,401",$5,0%
1140,0.43,,SI1,D, ,60.6,None,,4.85x4.89x2.95,Very good,Other/Unknown,Round,Very good,58,1,,"$1,303","$1,752",$449,34%
1149,0.6,AGSL,VS2,J, ,63.4,None,,5.31x5.3x3.36,Very good,Canada,Marquise,Very good,60,1,,"$1,456","$2,238",$783,54%
1154,0.62,AGSL,SI1,K, ,61.3,None,,5.52x5.5x3.38,Excellent,Russia,Marquise,Excellent,57,1,,"$1,392","$2,111",$720,52%
1159,0.5,AGSL,SI2,D, ,63.4,Faint,FALSE,5.08*5.01x3.2,Excellent,Australia,Oval ,Good,56,1,,"$1,468","$1,832",$364,25%
1165,0.54,AGSL,SI2,G, ,,,,5.2x5.18x3.24,Excellent,Canada,Pear,Excellent,57,1,,"$1,522","$2,295",$773,51%
1166,0.5,AGSL,SI2,E, ,61.8,None,,5.1x5.07x3.15,Very good,Russia,Round,Very good,57,1,,"$1,452","$1,819",$368,25%
1167,0.52,AGSL,SI2,F, ,,Faint,,5.17*5.15x3.2,Excellent,Canada,Radiant,Excellent,,1,,"$1,555","$2,012",$458,29%
1169,0.41,GemEx,IF,G, ,59,Medium Bl..,,4.8x4.9x2.86,Good,Zimbabwe,Radiant,Good,59,1,,"$1,203","$1,877",$674,56%
1173,0.62,AGSL,VS2,K, ,61.8,None,,5.49x5.46x3.38,Excellent,Botswana,Round,Excellent,58,1,,"$1,348","$2,236",$889,66%
1177,0.72,AGSL,VS1,M, ,,Strong Bl..,,5.75x5.72x3.56,Very good,Russia,Asscher,Excellent,,1,"$2,536","$2,305","$4,112","$1,807",78%
1187,0.61,AGSL,VS1,K, ,61.8,Faint,,5.43x5.38x3.34,Very good,South Africa,Pear,Very good,57,1,,"$1,357","$2,195",$838,62%
1192,0.5,AGSL,SI2,E, ,61.4,None,,5.13x5.08x3.14,Excellent,Russia,Radiant,Excellent,57,1,,"$1,482","$1,845",$364,25%
1199,0.53,AGSL,SI2,F, ,,None,,5.2x5.17x3.21,Excellent,Zimbabwe,Round,Excellent,58,1,,"$1,672","$2,319",$647,39%
1209,0.5,AGSL,VVS2,I, ,61.5,None,FALSE,5.07x5.05x3.11,Very good,DR Congo,Round,Very good,59,1,,"$1,623","$2,531",$908,56%
1210,0.5,AGSL,VVS2,I, ,,None,,5.1x5.07X3.15,Very good,South Africa,Radiant,Very good,,1,,"$1,598","$2,662","$1,064",67%
1212,0.5,AGSL,SI1,F, ,64.5,Faint,,4.98x4.95x3.2,Very good,Canada,Radiant,Excellent,60,1,,"$1,572","$2,091",$519,33%
1219,0.52,,VS2,I, ,62.5,None,,5.14x5.12x3.21,Excellent,Canada,Round,Excellent,,1,,"$1,492","$2,568","$1,076",72%
1222,0.52,GemEx,SI2,F, ,,None,,5.14x5.16x3.23, ,Botswana,Round, ,,1,,"$1,591","$2,366",$775,49%
1225,0.5,AGSL,SI2,D, ,61.4,Faint,,5.11x5.08x3.13,Excellent,DR Congo,Round,Very good,61,1,,"$1,361","$1,948",$587,43%
1234,0.55,AGSL,VVS1,J, ,61.5,Medium Bl..,,5.31x5.28x3.26,Excellent,Australia,Emerald,Excellent,58,1,,"$1,442","$2,022",$581,40%
1236,0.5,AGSL,VS1,G,Very good,63.4,None,,4.96x5.03x3.17,Very good,Australia,Round,Good,,1,,"$2,140","$3,119",$980,46%
1239,0.72,AGSL,SI2,K, ,62.4,Strong Bl..,,5.77x5.73x3.59,Excellent,Australia,Round,Excellent,,1,"$1,797","$1,634","$3,134","$1,500",92%
1247,0.56,AGSL,SI1,I, ,,None,,5.32x5.35x3.24,Good,Russia,Round,Very good,59,1,,"$1,647","$1,991",$345,21%
1251,0.5,AGSL,SI1,D, ,60.8,Medium Bl..,,5.11x5.06x3.09,Very good,Russia,ROUND,Good,58,1,,"$1,728","$2,161",$433,25%
1253,0.53,AGSL,SI1,G, ,62.3,Medium Bl..,,5.2x5.18x3.23,Excellent,Russia,Oval ,Excellent,57,1,,"$1,643","$2,588",$945,58%
1254,0.52,AGSL,SI2,D, ,62.3,Strong Bl..,,5.14x5.12x3.2,Excellent,Russia,Round,Excellent,59,1,,"$1,590","$2,196",$606,38%
1256,0.72,AGSL,SI1,L, ,61.5,None,,5.78x5.75x3.55,Very good,Australia,Round,Excellent,,1,"$1,871","$1,701","$3,056","$1,355",80%
1257,0.55,AGSL,SI2,F, ,61.1,None,,5.32x5.3x3.25,Excellent,Botswana,Princess,Excellent,57,1,,"$1,745","$2,028",$283,16%
1260,0.7,AGSL,SI1,K, ,,,,5.57x5.55x3.5,Excellent,South Africa,Round,Very good,61,1,,"$1,579","$2,010",$432,27%
1271,0.5,AGSL,SI1,E, ,63.6,None,,5x4.98x3.18,Very good,Botswana,Emerald,Very good,,1,,"$1,816","$1,761",-$55,-3%
1278,0.51,AGSL,SI1,G, ,60,None,,5.22x5.2x3.13,Excellent,Canada,Round,Excellent,60,1,,"$1,645","$2,788","$1,143",69%
1291,0.53,AGSL,VS1,I, ,,None,,5.18x5.16x3.22,Excellent,Russia,Round,Excellent,57,1,,"$1,564","$2,432",$868,55%
1298,0.5,AGSL,SI1,F, ,59.4,None,,5.21x5.19x3.09,Excellent,DR Congo,Round,Excellent,61,2,,"$1,682","$2,297",$616,37%
1300,0.56,AGSL,SI2,H,Very good,64,None,,5.18x5.24x3.33,Very good,Russia,Round,Very good,58,1,,"$1,431","$1,634",$203,14%
1302,0.6,AGSL,SI1,H, ,62.7,Very Smal..,,5.39x5.35x3.37,Very good,Botswana,Emerald,Very good,58,1,,"$1,946","$1,962",$16,1%
1303,0.52,AGSL,VS2,H, ,64.2,None,FALSE,5.05*5.02x3.23,Excellent,Canada,Marquise,Very good,,1,"$1,876","$1,705","$3,008","$1,303",76%
1306,0.6,AGSL,SI2,H,Very good,63.4,None,,5.34x5.36x3.39,Very good,Botswana,Round,Very good,,1,,"$1,456","$2,023",$567,39%
1310,0.7,AGSL,SI1,K, ,62,Medium Bl..,,5.7x5.67x3.53,Excellent,Australia,Round,Very good,59,1,"$1,662","$1,511","$3,135","$1,625",108%
1312,0.5,AGSL,SI1,E, ,60.5,Medium Bl..,,5.18x5.15x3.12,Very good,Australia,Round,Excellent,60,1,,"$1,784","$2,059",$275,15%
1314,0.5,,VS2,H, ,,None,,5.11x5.08x3.11,Excellent,South Africa,Emerald,Very good,,1,,"$1,577","$2,511",$934,59%
1316,0.6,GemEx,SI2,G, ,63.3,None,,5.31x5.28x3.35,Very good,Russia,Round,Very good,60,1,"$1,572","$1,429","$2,625","$1,196",84%
1322,0.51,AGSL,VS2,H, ,62.3,Medium Bl..,,5.14x5.08x3.19,Very good,Russia,Emerald,Very good,,1,,"$1,630","$2,538",$909,56%
1327,0.7,AGSL,IF,L, ,59.6,None,,5.77x5.73x3.43,Very good,Russia,Round,Very good,60,1,"$2,213","$2,012","$4,241","$2,230",111%
1328,0.51,AGSL,SI1,G,Very good,63.9,None,,5.04x5.07x3.23,Excellent,DR Congo,Radiant,Excellent,,1,,"$1,655","$2,027",$373,23%
1331,0.51,AGSL,SI1,G,Very good,63.6,None,,5.05x5.07x3.22,Excellent,Australia,Round,Excellent,,1,,"$1,677","$2,332",$655,39%
1333,0.53,AGSL,SI1,F, ,62.5,None,,5.22x5.17x3.25,Very good,Australia,Round,Very good,56,1,,"$1,820","$2,210",$390,21%
1334,0.71,AGSL,VS2,K, ,,Strong Bl..,,5.7x5.65x3.56,Excellent,Russia,Emerald,Excellent,,1,"$1,816","$1,651","$3,197","$1,547",94%
1335,0.7,AGSL,SI1,K, ,62.8,None,,5.68x5.64x3.56,Excellent,DR Congo,Round,Very good,56,1,"$1,556","$1,415","$3,149","$1,734",123%
1337,0.7,AGSL,VS2,K, ,61.8,,,5.7x5.63x3.5,Excellent,Russia,Round,Very good,60,1,"$1,621","$1,474","$3,021","$1,547",105%
1341,0.7,AGSL,SI1,K, ,61.6,None,,5.7x5.65x3.5,Very good,Russia,Round,Very good,55,1,"$1,539","$1,399","$2,931","$1,532",109%
1344,0.5,GemEx,SI1,E, ,,,,5.04x4.99x3.19,Excellent,Russia,Round,Very good,58,1,,"$1,808","$2,270",$462,26%
1345,0.7,AGSL,SI1,K, ,61.3,None,,5.68x5.65x3.48,Excellent,Botswana,Pear,Very good,63,1,,"$1,605","$2,643","$1,038",65%
1349,0.6,AGSL,SI2,H, ,62.1,None,FALSE,5.43x5.4x3.36,Excellent,Australia,Round,Excellent,,1,,"$1,725","$2,296",$571,33%
1350,0.62,AGSL,SI2,H, ,62,None,,5.48*5.46x3.39,Excellent,Other/Unknown,Princess,Very good,57,1,,"$1,824","$2,422",$598,33%
1351,0.6,AGSL,SI2,G,Very good,,Faint,,5.34x5.39x3.36,Excellent,Canada,Princess,Excellent,56,1,,"$1,593","$2,251",$658,41%
1354,0.51,AGSL,SI1,F, ,61.9,Faint,FALSE,5.08x5.12x3.16, ,South Africa,Round, ,,1,,"$1,726","$2,276",$550,32%
1360,0.6,AGSL,SI2,G, ,62.7,,,5.41x5.37x3.38,Excellent,Other/Unknown,Princess,Very good,,1,,"$1,675","$2,238",$563,34%
1371,0.5,AGSL,SI1,E, ,62.4,,,5.11x5.07x3.18,Very good,Botswana,Round,Very good,57,1,,"$1,781","$1,649",-$132,-7%
1379,0.5,AGSL,SI1,F, ,61.4,,,5.1x5.13x3.14, ,Russia,Round, ,57,1,,"$1,634","$2,113",$479,29%
1383,0.53,AGSL,SI1,F, ,61.7,None,,5.2-5.18x3.2,Excellent,Canada,Princess,Excellent,58,1,,"$1,790","$2,347",$558,31%
1392,0.5,AGSL,VS2,G, ,62.6,None,,5.03x5.05x3.15, ,Angola,Princess, ,62,1,,"$2,159","$2,692",$533,25%
1394,0.53,,SI1,E, ,61.7,Medium Bl..,,5.23x5.21x3.22,Excellent,Other/Unknown,ROUND,Very good,57,1,,"$1,910","$2,310",$400,21%
1405,0.6,AGSL,SI2,F, ,61.7,,,5.38x5.42x3.33, ,Russia,Round, ,58,2,,"$1,758","$2,437",$679,39%
1406,0.51,,SI1,F, ,62.3,None,,5.12x5.16x3.2, ,Australia,Round, ,,1,,"$1,776","$2,166",$391,22%
1410,0.54,AGSL,SI2,D, ,60.5,Faint,,5.28x5.27x3.19,Excellent,Russia,Round,Excellent,,1,,"$1,650","$2,279",$629,38%
1416,0.51,AGSL,SI1,D, ,62.6,,,5.06x5.05x3.17,Excellent,South Africa,Round,Good,61,1,,"$1,856","$2,001",$146,8%
1425,0.5,AGSL,SI1,D, ,62.5,None,,5.09x5.07x3.18,Very good,Russia,Radiant,Very good,,1,,"$1,759","$2,364",$606,34%
1426,0.5,AGSL,SI1,D, ,62.1,None,,5.09x5.07x3.15,Very good,Russia,Round,Very good,,1,,"$1,774","$2,443",$669,38%
1430,0.54,AGSL,SI1,F, ,62.3,,,5.22x5.19x3.24,Excellent,DR Congo,Marquise,Excellent,,1,,"$1,724","$1,438",-$286,-17%
1433,0.52,AGSL,VS2,H, ,61.3,Faint,,5.22x5.19x3.19,Excellent,Russia,Marquise,Excellent,58,1,,"$1,887","$2,869",$982,52%
1434,0.6,AGSL,SI2,H, ,62.3,None,,5.38x5.42x3.36, ,Australia,Round, ,56,1,,"$1,709","$2,081",$372,22%
1438,0.58,AGSL,VS1,I, ,,Faint,,5.38x5.37x3.27,Excellent,Russia,Round,Excellent,,1,,"$1,987","$3,142","$1,155",58%
1445,0.5,AGSL,SI1,D, ,61.1,None,,5.15x5.12x3.13,Very good,Russia,Round,Very good,,1,,"$1,864","$2,570",$707,38%
1447,0.62,AGSL,VVS2,J, ,62.1,None,,5.48x5.45x3.4,Excellent,Russia,Princess,Excellent,57,1,,"$1,917","$2,574",$657,34%
1448,0.53,AGSL,SI1,E, ,,None,,5.2x5.18x3.2,Very good,DR Congo,Emerald,Very good,58,1,,"$1,905","$1,519",-$387,-20%
1451,0.54,AGSL,VS2,H, ,62.4,None,,5.22x5.2x3.25,Excellent,Angola,Marquise,Excellent,57,1,,"$1,936","$3,165","$1,229",63%
1457,0.64,AGSL,SI2,G, ,62.5,,,5.5x5.47x3.43,Very good,Angola,Round,Very good,58,1,,"$1,832","$2,456",$624,34%
1460,0.5,,SI1,D, ,59,None,,5.26x5.23x3.09,Excellent,Russia,Round,Excellent,58,1,,"$1,961","$2,535",$575,29%
1461,0.62,AGSL,SI2,F,Excellent,61.2,None,,5.46x5.51*3.36,Very good,Botswana,Round,Very good,,1,,"$1,917","$2,579",$662,35%
1467,0.5,AGSL,VS2,E, ,,Faint,,5.02x4.99x3.23,Very good,Canada,Oval,Very good,56,1,,"$2,091","$3,425","$1,334",64%
1470,0.54,AGSL,VS2,H, ,60,None,,5.3x5.28x3.17,Excellent,Russia,Round,Excellent,59,1,,"$1,877","$3,122","$1,246",66%
1475,0.7,AGSL,VS2,J, ,63.4,None,,5.65x5.57x3.55,Excellent,Botswana,Round,Good,59,1,,"$1,949","$1,923",-$26,-1%
1480,0.6,AGSL,SI2,E, ,57.7,None,,5.56x5.54x3.2,Excellent,Russia,Round,Very good,64,1,"$1,803","$1,640","$3,385","$1,745",106%
1482,0.5,AGSL,SI1,D, ,59.3,None,,5.22x5.19x3.09,Excellent,Australia,Asscher,Very good,,1,,"$1,840","$2,084",$245,13%
